"gene","module"
"10298","blue"
"10299","turquoise"
"103","grey"
"1030","yellow"
"10300","yellow"
"10301","tan"
"10302","blue"
"103021164","grey"
"103021165","grey"
"103021295","grey"
"103021296","grey"
"10307","brown"
"10308","green"
"10309","brown"
"103091864","grey"
"103091865","grey"
"103091866","grey"
"1031","yellow"
"103106903","grey"
"10311","brown"
"10312","blue"
"10313","yellow"
"10314","turquoise"
"103157000","grey"
"10316","grey"
"103164619","grey"
"10317","grey"
"103171574","grey"
"10318","blue"
"10319","blue"
"103191607","grey"
"1032","brown"
"10320","red"
"10321","grey"
"10322","brown"
"10324","grey"
"10325","blue"
"10326","grey"
"10327","turquoise"
"10328","green"
"10329","turquoise"
"1033","yellow"
"10330","brown"
"10331","grey"
"103312105","grey"
"10332","grey"
"10333","red"
"103344926","brown"
"103344929","grey"
"103344930","grey"
"103344931","grey"
"103344932","grey"
"10335","grey"
"103352539","grey"
"103352541","grey"
"103352670","grey"
"10336","grey"
"10342","blue"
"10343","grey"
"10344","grey"
"10345","grey"
"10346","red"
"10347","grey"
"10349","blue"
"10350","brown"
"10351","black"
"10352","grey"
"103581031","grey"
"1036","blue"
"10360","brown"
"10361","yellow"
"103611081","grey"
"103611157","grey"
"10362","green"
"103625681","grey"
"103625683","grey"
"103625684","grey"
"10363","blue"
"10365","grey"
"10367","yellow"
"10368","yellow"
"103689843","grey"
"103689844","grey"
"103689845","grey"
"103689846","grey"
"103689911","grey"
"103689912","blue"
"103689913","grey"
"103689915","grey"
"103689917","grey"
"103689918","blue"
"10369","yellow"
"103695363","turquoise"
"103695364","grey"
"103695365","grey"
"103695366","grey"
"103695431","grey"
"103695432","grey"
"103695433","grey"
"103695434","grey"
"103695435","grey"
"103695436","grey"
"10370","blue"
"10371","blue"
"103724386","grey"
"103724387","grey"
"103724388","grey"
"103724389","grey"
"103724390","grey"
"103752554","grey"
"103752555","grey"
"103752581","grey"
"103752584","turquoise"
"103752585","grey"
"103752586","grey"
"103752587","grey"
"103752588","grey"
"103752589","grey"
"10376","yellow"
"10379","blue"
"1038","grey"
"10380","grey"
"10381","yellow"
"10382","grey"
"10383","brown"
"10384","grey"
"10385","brown"
"10388","turquoise"
"10389","turquoise"
"1039","yellow"
"10390","brown"
"103908605","grey"
"10391","grey"
"103910","yellow"
"10392","grey"
"10393","green"
"10394","grey"
"10395","brown"
"10396","black"
"10397","pink"
"10398","grey"
"10399","green"
"104","yellow"
"1040","blue"
"10400","turquoise"
"10401","blue"
"10402","grey"
"10403","grey"
"10404","yellow"
"10406","turquoise"
"10408","grey"
"10409","yellow"
"1041","grey"
"10410","red"
"10411","blue"
"10412","grey"
"10413","turquoise"
"10417","grey"
"10418","purple"
"10419","grey"
"10420","pink"
"10421","green"
"10422","green"
"10423","brown"
"10424","turquoise"
"10425","pink"
"10426","brown"
"10427","brown"
"10428","grey"
"1043","grey"
"10430","green"
"10432","tan"
"10434","turquoise"
"10435","pink"
"10436","green"
"10437","red"
"10438","blue"
"10439","yellow"
"1044","grey"
"10440","blue"
"10443","grey"
"10444","brown"
"10445","green"
"10446","brown"
"10447","blue"
"10449","grey"
"1045","grey"
"10450","green"
"10451","grey"
"10452","brown"
"10454","green"
"10455","grey"
"10456","brown"
"10457","grey"
"10458","brown"
"10459","green"
"1046","grey"
"10460","green"
"10461","purple"
"10462","grey"
"10463","blue"
"10464","turquoise"
"10465","brown"
"10466","turquoise"
"10467","green"
"10468","grey"
"10469","green"
"1047","blue"
"10471","brown"
"10472","pink"
"10473","turquoise"
"10474","turquoise"
"10475","red"
"10476","yellow"
"10477","yellow"
"10478","grey"
"10479","blue"
"1048","grey"
"10480","yellow"
"10481","grey"
"10482","grey"
"10483","brown"
"10484","blue"
"10485","magenta"
"10486","blue"
"10487","grey"
"10488","green"
"10489","turquoise"
"10490","brown"
"10491","blue"
"10492","turquoise"
"10493","blue"
"10494","brown"
"10495","black"
"10497","grey"
"10498","brown"
"10499","turquoise"
"105","pink"
"1050","blue"
"10500","brown"
"10501","brown"
"10505","yellow"
"10507","pink"
"10509","grey"
"1051","grey"
"10512","black"
"10513","turquoise"
"10514","turquoise"
"10516","grey"
"10517","grey"
"10518","grey"
"10519","green"
"1052","red"
"10520","grey"
"10521","brown"
"10522","brown"
"10523","grey"
"10524","green"
"10525","grey"
"10526","turquoise"
"10527","turquoise"
"10528","grey"
"10529","purple"
"1053","grey"
"10531","grey"
"10533","green"
"10534","greenyellow"
"10535","blue"
"10536","turquoise"
"10537","grey"
"10538","red"
"10539","grey"
"1054","tan"
"10540","turquoise"
"10541","lightcyan"
"10542","yellow"
"10544","grey"
"10548","red"
"10549","grey"
"10550","blue"
"10551","grey"
"10552","yellow"
"10553","blue"
"10554","turquoise"
"10555","turquoise"
"10556","grey"
"10557","grey"
"10558","turquoise"
"10559","grey"
"1056","green"
"10560","turquoise"
"10561","grey"
"10562","grey"
"10563","grey"
"10564","blue"
"10565","blue"
"10566","grey"
"10567","turquoise"
"10568","grey"
"10569","blue"
"1057","grey"
"10570","brown"
"10572","green"
"10573","brown"
"10574","grey"
"10575","greenyellow"
"10576","grey"
"10577","pink"
"10578","grey"
"10579","grey"
"1058","grey"
"10580","brown"
"10581","red"
"10584","grey"
"10585","turquoise"
"10586","grey"
"10587","turquoise"
"10588","blue"
"10589","brown"
"1059","lightcyan"
"10590","grey"
"10591","turquoise"
"10592","black"
"10594","grey"
"10595","turquoise"
"10597","grey"
"10598","tan"
"10599","grey"
"1060","brown"
"10600","turquoise"
"10602","blue"
"10603","green"
"10605","turquoise"
"10606","blue"
"10607","green"
"10608","blue"
"10609","green"
"10610","grey"
"10611","purple"
"10612","yellow"
"10613","grey"
"10614","grey"
"10615","grey"
"10616","blue"
"10617","brown"
"10618","turquoise"
"1062","green"
"10620","blue"
"10621","yellow"
"10622","blue"
"10623","grey"
"10625","greenyellow"
"10626","tan"
"10627","red"
"10628","yellow"
"10629","turquoise"
"1063","blue"
"10630","red"
"10631","blue"
"10632","yellow"
"10633","brown"
"10634","magenta"
"10635","grey"
"10636","brown"
"10637","grey"
"10638","grey"
"10640","turquoise"
"10641","brown"
"10642","grey"
"10643","grey"
"10644","grey"
"10645","yellow"
"10647","grey"
"10648","grey"
"10650","green"
"10651","blue"
"10652","green"
"10653","yellow"
"10654","green"
"10655","pink"
"10656","blue"
"10657","green"
"10658","grey"
"10659","blue"
"1066","grey"
"10660","grey"
"10661","grey"
"10663","brown"
"10664","brown"
"10665","grey"
"10666","brown"
"10667","brown"
"10668","grey"
"10669","yellow"
"10670","yellow"
"10671","green"
"10672","turquoise"
"10673","grey"
"10675","grey"
"10677","grey"
"10678","turquoise"
"1068","grey"
"10681","yellow"
"10682","brown"
"10683","turquoise"
"10686","grey"
"10687","blue"
"1069","yellow"
"10690","turquoise"
"10691","brown"
"10692","grey"
"10693","greenyellow"
"10694","yellow"
"10695","green"
"10699","grey"
"107","yellow"
"1070","brown"
"1071","grey"
"10712","brown"
"10713","green"
"10714","turquoise"
"10715","blue"
"10716","blue"
"10717","brown"
"10718","blue"
"1072","turquoise"
"10720","grey"
"10721","blue"
"10723","blue"
"10724","grey"
"10725","blue"
"10726","brown"
"10728","turquoise"
"1073","black"
"10730","blue"
"10732","lightcyan"
"10733","green"
"10734","greenyellow"
"10735","turquoise"
"10736","grey"
"10737","green"
"10738","grey"
"10739","yellow"
"10740","yellow"
"10741","brown"
"10742","grey"
"10743","grey"
"10744","grey"
"10745","blue"
"10746","turquoise"
"10747","grey"
"10748","turquoise"
"10749","lightcyan"
"1075","red"
"10750","red"
"10752","blue"
"10753","grey"
"10755","green"
"10758","blue"
"10761","grey"
"10762","blue"
"10763","red"
"10765","blue"
"10766","yellow"
"10767","turquoise"
"10768","grey"
"10769","yellow"
"10771","turquoise"
"10772","turquoise"
"10773","turquoise"
"10775","brown"
"10776","yellow"
"10777","yellow"
"10778","greenyellow"
"10780","brown"
"10781","grey"
"10782","brown"
"10783","grey"
"10785","turquoise"
"10786","grey"
"10787","blue"
"10788","brown"
"10791","blue"
"10793","blue"
"10794","turquoise"
"10795","grey"
"10797","red"
"10798","grey"
"10799","yellow"
"108","grey"
"1080","grey"
"10800","grey"
"10801","grey"
"10802","turquoise"
"10803","grey"
"10804","purple"
"10806","turquoise"
"10807","green"
"10808","grey"
"10809","green"
"1081","grey"
"10810","turquoise"
"10811","brown"
"10813","brown"
"10814","yellow"
"10815","brown"
"10816","grey"
"10817","brown"
"10818","turquoise"
"10819","blue"
"1082","grey"
"10821","grey"
"10824","grey"
"10825","turquoise"
"10826","pink"
"10827","turquoise"
"10838","grey"
"1084","grey"
"10840","magenta"
"10841","turquoise"
"10842","yellow"
"10844","turquoise"
"10845","turquoise"
"10846","turquoise"
"10847","yellow"
"10848","blue"
"10849","grey"
"10850","green"
"10855","red"
"10856","brown"
"10857","blue"
"10858","brown"
"10859","red"
"10861","grey"
"10863","red"
"10864","turquoise"
"10865","red"
"10866","red"
"10867","grey"
"10868","brown"
"10869","grey"
"1087","grey"
"10870","red"
"10871","red"
"10873","yellow"
"10874","yellow"
"10875","red"
"10876","grey"
"10877","grey"
"10878","grey"
"10879","grey"
"1088","grey"
"10880","grey"
"10881","grey"
"10882","blue"
"10884","blue"
"10885","turquoise"
"10886","blue"
"10887","grey"
"10888","yellow"
"1089","grey"
"10890","turquoise"
"10891","blue"
"10892","brown"
"10893","brown"
"10894","red"
"10895","grey"
"10896","brown"
"10897","green"
"10898","brown"
"10899","green"
"109","grey"
"10900","brown"
"10901","blue"
"10902","grey"
"10903","yellow"
"10904","brown"
"10905","turquoise"
"10906","pink"
"10907","brown"
"10908","green"
"10910","tan"
"10911","grey"
"10912","grey"
"10913","grey"
"10914","greenyellow"
"10915","magenta"
"10916","grey"
"10917","grey"
"10919","brown"
"10920","yellow"
"10921","brown"
"10922","brown"
"10923","blue"
"10924","blue"
"10926","grey"
"10927","blue"
"10928","turquoise"
"10929","grey"
"10930","grey"
"10933","blue"
"10935","blue"
"10936","turquoise"
"10938","blue"
"10939","yellow"
"10940","grey"
"10941","grey"
"10942","grey"
"10943","grey"
"10944","blue"
"10945","turquoise"
"10946","turquoise"
"10947","yellow"
"10948","blue"
"10949","blue"
"10950","brown"
"10951","grey"
"10952","green"
"10953","yellow"
"10954","grey"
"10955","blue"
"10956","turquoise"
"10957","brown"
"10959","grey"
"10960","blue"
"10961","turquoise"
"10962","yellow"
"10963","tan"
"10964","grey"
"10965","grey"
"10966","grey"
"10969","yellow"
"10970","black"
"10971","brown"
"10972","brown"
"10973","turquoise"
"10974","magenta"
"10975","green"
"10978","grey"
"10979","purple"
"10980","brown"
"10981","red"
"10982","green"
"10983","turquoise"
"10984","black"
"10985","brown"
"10987","blue"
"10988","brown"
"10989","blue"
"10990","red"
"10991","grey"
"10992","green"
"10993","grey"
"10994","blue"
"10998","brown"
"10999","brown"
"11000","turquoise"
"11001","yellow"
"11004","grey"
"11005","grey"
"11006","red"
"11007","turquoise"
"11009","grey"
"1101","grey"
"11010","blue"
"11011","grey"
"11012","grey"
"11013","grey"
"11014","yellow"
"11015","grey"
"11016","yellow"
"11017","blue"
"11018","blue"
"11019","grey"
"1102","brown"
"11020","turquoise"
"11021","grey"
"11022","blue"
"11023","grey"
"11024","red"
"11025","red"
"11027","red"
"1103","grey"
"11030","blue"
"11031","purple"
"11033","brown"
"11034","blue"
"11035","red"
"11036","grey"
"11037","brown"
"11039","brown"
"1104","tan"
"11040","yellow"
"11041","yellow"
"11042","grey"
"11043","turquoise"
"11044","grey"
"11045","grey"
"11046","pink"
"11047","brown"
"1105","turquoise"
"11051","turquoise"
"11052","turquoise"
"11054","green"
"11055","grey"
"11056","grey"
"11057","turquoise"
"11059","turquoise"
"1106","turquoise"
"11060","yellow"
"11061","grey"
"11062","green"
"11063","grey"
"11064","brown"
"11065","grey"
"11066","green"
"11067","red"
"11068","greenyellow"
"11069","turquoise"
"1107","yellow"
"11070","black"
"11072","brown"
"11073","green"
"11074","grey"
"11075","yellow"
"11076","grey"
"11077","grey"
"11078","blue"
"11079","blue"
"1108","blue"
"11080","greenyellow"
"11081","grey"
"11082","grey"
"11083","yellow"
"11085","grey"
"11086","grey"
"1109","grey"
"11091","turquoise"
"11092","turquoise"
"11093","turquoise"
"11094","blue"
"11095","yellow"
"11096","grey"
"11097","grey"
"11098","grey"
"11099","turquoise"
"111","grey"
"11100","blue"
"11101","turquoise"
"11102","blue"
"11103","turquoise"
"11104","yellow"
"11105","grey"
"11107","purple"
"11108","grey"
"1111","grey"
"11112","brown"
"11113","yellow"
"11116","blue"
"11117","red"
"11118","grey"
"11119","grey"
"1112","turquoise"
"11120","turquoise"
"11122","yellow"
"11123","black"
"11124","brown"
"11126","turquoise"
"11127","blue"
"11128","yellow"
"11129","green"
"1113","yellow"
"11130","grey"
"11131","grey"
"11132","green"
"11133","green"
"11135","pink"
"11136","green"
"11137","grey"
"11138","grey"
"1114","yellow"
"11140","brown"
"11141","black"
"11142","brown"
"11143","turquoise"
"11144","grey"
"11145","pink"
"11146","blue"
"11147","green"
"11148","grey"
"11149","black"
"11151","grey"
"11152","green"
"11153","turquoise"
"11154","yellow"
"11155","pink"
"11156","red"
"11157","grey"
"11158","grey"
"11159","grey"
"1116","grey"
"11160","purple"
"11161","turquoise"
"11162","grey"
"11163","yellow"
"11164","blue"
"11165","grey"
"11166","purple"
"11167","red"
"11168","blue"
"11169","green"
"1117","grey"
"11170","blue"
"11171","grey"
"11172","grey"
"11173","grey"
"11174","grey"
"11176","turquoise"
"11177","yellow"
"11178","brown"
"11179","blue"
"1118","grey"
"11180","green"
"11181","grey"
"11182","brown"
"11183","brown"
"11184","blue"
"11185","blue"
"11186","blue"
"11187","yellow"
"11188","brown"
"11189","yellow"
"1119","blue"
"11190","grey"
"11191","green"
"11193","green"
"11194","grey"
"11196","green"
"11197","grey"
"11198","grey"
"11199","grey"
"112","grey"
"1120","green"
"11200","grey"
"11201","turquoise"
"11202","grey"
"11209","grey"
"1121","blue"
"11211","grey"
"11212","green"
"11213","red"
"11214","turquoise"
"11215","turquoise"
"11216","brown"
"11217","grey"
"11218","green"
"11219","grey"
"1122","blue"
"11221","black"
"11222","blue"
"11223","grey"
"11224","green"
"11226","pink"
"11227","grey"
"11228","turquoise"
"1123","yellow"
"11230","brown"
"11231","turquoise"
"11232","yellow"
"11234","brown"
"11235","grey"
"11236","blue"
"11237","grey"
"11238","grey"
"112398","turquoise"
"112399","brown"
"1124","black"
"11240","grey"
"112401","grey"
"11243","green"
"11244","turquoise"
"11245","yellow"
"112464","grey"
"11247","grey"
"112476","yellow"
"112479","turquoise"
"11248","grey"
"112483","green"
"112487","turquoise"
"11249","blue"
"112495","green"
"11250","green"
"11251","grey"
"11252","red"
"11253","green"
"11254","grey"
"11255","brown"
"11257","green"
"112574","brown"
"11258","turquoise"
"11259","grey"
"112597","grey"
"11260","turquoise"
"112609","yellow"
"11261","blue"
"112611","yellow"
"112616","red"
"11262","grey"
"11264","grey"
"11266","grey"
"11267","green"
"11269","grey"
"11270","blue"
"112703","turquoise"
"112714","grey"
"11272","brown"
"112724","grey"
"11273","grey"
"11274","grey"
"112744","grey"
"11275","turquoise"
"112752","turquoise"
"112755","yellow"
"11276","brown"
"11277","green"
"112770","grey"
"11278","turquoise"
"11279","green"
"1128","yellow"
"11280","grey"
"112802","grey"
"11281","green"
"112812","brown"
"112817","grey"
"11282","grey"
"11283","grey"
"11284","green"
"112840","grey"
"112849","grey"
"11285","brown"
"112858","grey"
